"COUNT","Crash ID","DrvPassOthr","Road User Sex","Road User Age","Road User Injury","Road User Role","Road User Driver at Fault","Road User Ethnicity"
1,201013705,Driver,Male, 22,Serious,3,">1 party, no dvr fault",European
1,201013705,Driver,Male, 50,Serious,1,">1 party, dvr prime fault",European
1,201013705,Passenger,Male,  7,Minor,2,">1 party, no dvr fault",European
1,201013707,Driver,Male, 19,Serious,1,"1 veh, dvr at fault",European
1,201013708,Driver,Female, 18,Serious,1,">1 party, dvr prime fault",European
1,201013708,Driver,Male, 67,Not injured,2,">1 party, no dvr fault",European
1,201013712,Driver,Male, 22,Minor,1,"1 veh, dvr at fault",NZ Maori
1,201013712,Passenger,Male, 16,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201013713,Driver,Female, 64,Minor,2,">1 party, no dvr fault",European
1,201013713,Driver,Male, 22,Serious,1,">1 party, dvr prime fault",European
1,201013713,Driver,Male, 80,Not injured,3,">1 party, no dvr fault",European
1,201013717,Driver,Male, 38,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201013720,Driver,Male, 27,Serious,1,"1 veh, dvr at fault",European
1,201013723,Driver,Female, 18,Serious,1,"1 veh, dvr at fault",European
1,201013724,Driver,Male, 27,Minor,2,">1 party, no dvr fault",European
1,201013724,Driver,Male,,Serious,1,">1 party, dvr prime fault",European
1,201013726,Driver,Male, 21,Minor,1,"1 veh, dvr at fault",European
1,201013726,Passenger,Male, 28,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201013727,Driver,Male, 23,Not injured,1,">1 party, no dvr fault",European
1,201013729,Driver,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,201013729,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,201013735,Driver,Male, 27,Not injured,1,">1 party, dvr prime fault",Cook Islander
1,201013739,Driver,Male, 18,Not injured,1,">1 party, dvr prime fault",European
1,201013739,Other,Male, 16,Serious,2,">1 party, dvr part fault",NZ Maori
1,201013740,Driver,Female, 85,Serious,1,"1 veh, dvr at fault",European
1,201013740,Passenger,Female, 84,Serious,1,"1 veh, dvr at fault",European
1,201013741,Driver,Male, 24,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201013741,Passenger,Female, 21,Serious,1,"1 veh, dvr at fault",Unknown
1,201013741,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",Other Pacific Islander
1,201013741,Passenger,Male, 25,Minor,1,"1 veh, dvr at fault",Unknown
1,201013743,Driver,Male, 16,Not injured,2,">1 party, dvr part fault",NZ Maori
1,201013743,Driver,Male, 18,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201013743,Passenger,Female, 15,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201013743,Passenger,Female,,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201013743,Passenger,Male, 16,Minor,1,">1 party, dvr prime fault",NZ Maori
1,201013745,Driver,Male, 33,Serious,1,"1 veh, dvr at fault",Unknown
1,201013749,Driver,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,201013754,Driver,Male, 43,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201013754,Passenger,Male, 21,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201013757,Driver,Male, 17,Not injured,1,">1 party, dvr prime fault",European
1,201013758,Driver,Male, 39,Not injured,1,">1 party, no dvr fault",European
1,201013759,Driver,Male, 31,Serious,1,"1 veh, dvr at fault",European
1,201013765,Driver,Female, 65,Minor,1,"1 veh, dvr at fault",European
1,201013765,Passenger,Male, 61,Serious,1,"1 veh, dvr at fault",European
1,201020001,Driver,Female, 16,Serious,1,">1 party, dvr prime fault",NZ Maori
1,201020001,Driver,Female, 39,Minor,2,">1 party, no dvr fault",European
1,201020001,Passenger,Female,  6,Minor,2,">1 party, no dvr fault",European
1,201020001,Passenger,Female, 16,Fatal,1,">1 party, dvr prime fault",European
1,201020001,Passenger,Male,  4,Minor,2,">1 party, no dvr fault",European
1,201020001,Passenger,Male, 16,Serious,1,">1 party, dvr prime fault",European
1,201020002,Driver,Male, 31,Serious,1,">1 party, dvr prime fault",European
1,201020002,Driver,Male, 32,Fatal,2,">1 party, no dvr fault",Unknown
1,201020003,Driver,Male, 66,Fatal,1,"1 veh, dvr at fault",European
1,201020005,Driver,Male, 37,Not injured,2,">1 party, dvr prime fault",European
1,201020005,Driver,Male, 42,Fatal,1,">1 party, dvr part fault",European
1,201020006,Driver,Female, 21,Not injured,1,">1 party, dvr prime fault",Unknown
1,201020007,Driver,Male, 49,Not injured,1,">1 party, no dvr fault",European
1,201020008,Driver,Male, 84,Fatal,1,"1 veh, dvr at fault",European
1,201020009,Driver,Female, 50,Fatal,2,">1 party, no dvr fault",European
1,201020009,Driver,Male, 44,Not injured,1,">1 party, dvr prime fault",European
1,201020009,Passenger,Male, 11,Minor,1,">1 party, dvr prime fault",Unknown
1,201020010,Driver,Male, 36,Fatal,1,"1 veh, dvr at fault",European
1,201020011,Driver,Female, 53,Not injured,1,">1 party, dvr prime fault",European
1,201020012,Driver,Male, 27,Serious,1,"1 veh, dvr at fault",Unknown
1,201020012,Passenger,Female, 27,Fatal,1,"1 veh, dvr at fault",Fijian
1,201020013,Driver,Male, 34,Minor,1,">1 party, no dvr fault",European
1,201020013,Driver,Male, 87,Fatal,2,">1 party, dvr prime fault",European
1,201020014,Driver,Female, 63,Not injured,1,">1 party, dvr prime fault",Fijian
1,201020014,Other,Female, 51,Fatal,2,">1 party, no dvr fault",NZ Maori
1,201020015,Driver,Female, 27,Not injured,1,">1 party, dvr prime fault",Unknown
1,201020015,Driver,Male, 73,Fatal,2,">1 party, no dvr fault",European
1,201020015,Passenger,Female, 64,Fatal,2,">1 party, no dvr fault",European
1,201020016,Driver,Female, 54,Not injured,2,">1 party, no dvr fault",European
1,201020016,Driver,Male, 19,Serious,1,">1 party, dvr prime fault",European
1,201020016,Passenger,Male, 18,Fatal,1,">1 party, dvr prime fault",European
1,201020016,Passenger,Male, 56,Minor,2,">1 party, no dvr fault",European
1,201020017,Driver,Female, 48,Fatal,1,"1 veh, dvr at fault",European
1,201020018,Driver,Female, 51,Minor,2,">1 party, no dvr fault",NZ Maori
1,201020018,Driver,Male, 21,Fatal,1,">1 party, dvr prime fault",European
1,201020018,Passenger,Female, 16,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201020018,Passenger,Female, 37,Minor,2,">1 party, no dvr fault",European
1,201020018,Passenger,Female, 51,Minor,2,">1 party, no dvr fault",Unknown
1,201020018,Passenger,Male, 16,Fatal,1,">1 party, dvr prime fault",European
1,201020018,Passenger,Male, 17,Serious,1,">1 party, dvr prime fault",European
1,201020018,Passenger,Male, 18,Minor,2,">1 party, no dvr fault",European
1,201020018,Passenger,Male, 37,Serious,1,">1 party, dvr prime fault",European
1,201020019,Driver,Male, 21,Fatal,1,"1 veh, dvr at fault",European
1,201020020,Driver,Male, 36,Fatal,1,"1 veh, dvr at fault",European
1,201020021,Driver,Male, 18,Not injured,1,">1 party, dvr prime fault",European
1,201020022,Driver,Female, 85,Fatal,1,">1 party, dvr prime fault",European
1,201020023,Driver,Male, 37,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020024,Driver,Male, 18,Fatal,1,">1 party, no dvr fault",European
1,201020024,Driver,Male, 25,Not injured,3,">1 party, no dvr fault",European
1,201020024,Driver,Male, 35,Not injured,2,">1 party, dvr prime fault",European
1,201020025,Driver,Male, 25,Not injured,1,"1 veh, dvr at fault",Asian
1,201020025,Passenger,Female, 24,Serious,1,"1 veh, dvr at fault",Asian
1,201020025,Passenger,Female, 25,Minor,1,"1 veh, dvr at fault",Asian
1,201020025,Passenger,Male, 24,Fatal,1,"1 veh, dvr at fault",Asian
1,201020026,Driver,Female, 45,Fatal,1,"1 veh, dvr at fault",European
1,201020027,Driver,Male, 15,Fatal,1,"1 veh, dvr at fault",European
1,201020027,Passenger,Male, 14,Minor,1,"1 veh, dvr at fault",European
1,201020027,Passenger,Male, 14,Minor,1,"1 veh, dvr at fault",Unknown
1,201020027,Passenger,Male, 15,Serious,1,"1 veh, dvr at fault",European
1,201020028,Driver,Male, 17,Not injured,1,"1 veh, dvr at fault",European
1,201020029,Driver,Male, 42,Not injured,1,">1 party, dvr prime fault",European
1,201020029,Other,Female, 43,Fatal,2,">1 party, no dvr fault",European
1,201020030,Driver,Male, 58,Not injured,3,">1 party, no dvr fault",European
1,201020030,Driver,Male, 69,Not injured,1,">1 party, no dvr fault",European
1,201020031,Driver,Male, 20,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201020031,Passenger,Male, 20,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020032,Driver,Male, 21,Fatal,3,">1 party, no dvr fault",Samoan
1,201020032,Driver,Male, 61,Minor,2,">1 party, dvr part fault",European
1,201020032,Driver,Male, 79,Minor,1,">1 party, dvr prime fault",European
1,201020033,Driver,Female, 22,Minor,2,">1 party, dvr part fault",Asian
1,201020033,Driver,Female, 40,Fatal,3,">1 party, no dvr fault",European
1,201020033,Driver,Male, 72,Serious,1,">1 party, dvr prime fault",European
1,201020033,Passenger,Female, 69,Serious,1,">1 party, dvr prime fault",Unknown
1,201020034,Driver,Male, 60,Fatal,1,"1 veh, dvr at fault",European
1,201020035,Driver,Male, 22,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020035,Passenger,Female, 17,Serious,1,"1 veh, dvr at fault",NZ Maori
1,201020035,Passenger,Female, 29,Serious,1,"1 veh, dvr at fault",Unknown
1,201020036,Driver,Male, 27,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201020036,Passenger,Female, 18,Minor,1,"1 veh, dvr at fault",Unknown
1,201020036,Passenger,Female, 20,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020036,Passenger,Male, 24,Serious,1,"1 veh, dvr at fault",Unknown
1,201020036,Passenger,Male, 26,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020036,Passenger,Male, 27,Minor,1,"1 veh, dvr at fault",Unknown
1,201020037,Driver,Male, 55,Fatal,1,"1 veh, dvr at fault",European
1,201020037,Passenger,Male,,Serious,1,"1 veh, dvr at fault",European
1,201020038,Driver,Female, 67,Fatal,1,">1 party, dvr prime fault",European
1,201020038,Driver,Male, 29,Minor,2,">1 party, no dvr fault",European
1,201020039,Driver,Male, 60,Not injured,1,">1 party, no dvr fault",European
1,201020040,Driver,Male, 17,Not injured,1,">1 party, no dvr fault",European
1,201020041,Driver,Male, 46,Not injured,1,">1 party, no dvr fault",European
1,201020041,Driver,Male, 72,Fatal,2,">1 party, dvr prime fault",European
1,201020042,Driver,Male, 37,Fatal,1,"1 veh, dvr at fault",European
1,201020043,Driver,Male, 47,Serious,1,">1 party, no dvr fault",European
1,201020043,Driver,Male, 55,Not injured,2,">1 party, dvr prime fault",European
1,201020043,Passenger,Female,  9,Minor,1,">1 party, no dvr fault",Unknown
1,201020043,Passenger,Female, 11,Fatal,1,">1 party, no dvr fault",Unknown
1,201020044,Driver,Male, 22,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201020045,Driver,Male, 16,Not injured,1,">1 party, dvr prime fault",NZ Maori
1,201020046,Driver,Male, 17,Minor,1,"1 veh, dvr at fault",European
1,201020046,Passenger,Male, 18,Fatal,1,"1 veh, dvr at fault",European
1,201020046,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,201020046,Passenger,Male, 22,Serious,1,"1 veh, dvr at fault",European
1,201020047,Driver,Male, 51,Fatal,1,"1 veh, dvr at fault",European
1,201020047,Passenger,Female, 48,Serious,1,"1 veh, dvr at fault",European
1,201020048,Driver,Male, 28,Minor,1,">1 party, no dvr fault",European
1,201020048,Driver,Male, 41,Serious,2,">1 party, dvr prime fault",Asian
1,201020048,Passenger,Female, 35,Fatal,2,">1 party, dvr prime fault",Asian
1,201020048,Passenger,Male, 19,Serious,1,">1 party, no dvr fault",European
1,201020049,Driver,Male, 22,Minor,2,">1 party, dvr prime fault",European
1,201020049,Driver,Male, 73,Fatal,1,">1 party, no dvr fault",European
1,201020049,Passenger,Female, 67,Fatal,1,">1 party, no dvr fault",European
1,201020051,Driver,Male, 28,Not injured,1,">1 party, no dvr fault",European
1,201020052,Driver,Male, 39,Not injured,3,">1 party, no dvr fault",European
1,201020052,Driver,Male, 62,Not injured,1,">1 party, no dvr fault",European
1,201020053,Driver,Female, 20,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201020054,Driver,Male, 17,Not injured,1,">1 party, dvr prime fault",European
1,201020055,Driver,Female, 16,Fatal,1,">1 party, dvr prime fault",NZ Maori
1,201020055,Driver,Male, 55,Not injured,2,">1 party, no dvr fault",European
1,201020055,Passenger,Male, 14,Minor,1,">1 party, dvr prime fault",European
1,201020055,Passenger,Male, 16,Fatal,1,">1 party, dvr prime fault",Unknown
1,201020055,Passenger,Male, 17,Serious,1,">1 party, dvr prime fault",European
1,201020055,Passenger,Male, 20,Minor,1,">1 party, dvr prime fault",European
1,201020056,Driver,Female, 84,Fatal,1,"1 veh, dvr at fault",European
1,201020057,Driver,Male, 70,Fatal,1,"1 veh, dvr at fault",European
1,201020058,Driver,Male, 23,Fatal,1,"1 veh, dvr at fault",European
1,201020059,Driver,Female, 20,Fatal,1,">1 party, dvr prime fault",European
1,201020059,Driver,Male, 46,Serious,2,">1 party, no dvr fault",European
1,201020059,Passenger,Female, 11,Serious,2,">1 party, no dvr fault",European
1,201020059,Passenger,Male,  8,Serious,2,">1 party, no dvr fault",European
1,201020060,Driver,Male, 48,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020061,Driver,Male, 16,Minor,1,"1 veh, dvr at fault",European
1,201020061,Passenger,Female, 16,Fatal,1,"1 veh, dvr at fault",NZ Maori
1,201020062,Driver,Female, 39,Fatal,1,">1 party, dvr prime fault",European
1,201020062,Driver,Male, 39,Minor,3,">1 party, no dvr fault",European
1,201020062,Driver,Male, 67,Minor,2,">1 party, no dvr fault",European
1,201020063,Driver,Male, 25,Serious,1,"1 veh, dvr at fault",European
1,201020063,Passenger,Male, 23,Fatal,1,"1 veh, dvr at fault",European
1,201020064,Driver,Male, 16,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201020065,Driver,Male, 61,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020066,Driver,Male, 23,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020066,Passenger,Male, 22,Minor,1,"1 veh, dvr at fault",Unknown
1,201020067,Driver,Female, 27,Not injured,1,"1 veh, dvr at fault",European
1,201020067,Passenger,Female, 23,Fatal,1,"1 veh, dvr at fault",Asian
1,201020068,Driver,Male, 17,Fatal,1,"1 veh, dvr at fault",European
1,201020069,Driver,Female, 59,Fatal,1,">1 party, dvr prime fault",European
1,201020069,Driver,Male, 19,Minor,2,">1 party, no dvr fault",European
1,201020070,Driver,Female, 83,Fatal,1,">1 party, dvr prime fault",European
1,201020070,Driver,Male, 16,Serious,2,">1 party, no dvr fault",European
1,201020071,Driver,Female, 56,Serious,1,"1 veh, dvr at fault",Samoan
1,201020071,Passenger,Male, 47,Fatal,1,"1 veh, dvr at fault",Samoan
1,201020072,Driver,Female, 31,Fatal,1,"1 veh, dvr at fault",European
1,201020073,Driver,Female, 23,Fatal,1,"1 veh, dvr at fault",Other
1,201020074,Driver,Male, 25,Minor,2,">1 party, no dvr fault",Unknown
1,201020074,Driver,Male, 58,Fatal,1,">1 party, dvr prime fault",Unknown
1,201020075,Driver,Male, 68,Fatal,1,"1 veh, dvr at fault",European
1,201020076,Driver,Male, 21,Fatal,2,">1 party, no dvr fault",European
1,201020076,Driver,Male, 46,Not injured,1,">1 party, no dvr fault",European
1,201020077,Driver,Female, 44,Fatal,1,"1 veh, dvr at fault",Unknown
1,201020078,Driver,Female, 41,Not injured,1,">1 party, no dvr fault",European
1,201021002,Driver,Female, 39,Serious,1,"1 veh, no dvr fault",Asian
1,201021014,Driver,Male, 33,Serious,1,"1 veh, dvr at fault",European
1,201021015,Driver,Female, 64,Not injured,1,">1 party, no dvr fault",European
1,201021015,Driver,Male, 30,Serious,2,">1 party, dvr prime fault",European
1,201021015,Passenger,Male, 19,Minor,2,">1 party, dvr prime fault",European
1,201021015,Passenger,Male, 20,Minor,2,">1 party, dvr prime fault",European
1,201021015,Passenger,Male, 21,Minor,2,">1 party, dvr prime fault",European
1,201021015,Passenger,Male, 62,Minor,1,">1 party, no dvr fault",European
1,201021016,Driver,Male, 45,Serious,1,"1 veh, dvr at fault",European
1,201021024,Driver,Female, 35,Not injured,3,">1 party, no dvr fault",European
1,201021024,Driver,Male, 70,Serious,2,">1 party, no dvr fault",European
1,201021024,Driver,Male, 77,Serious,1,">1 party, dvr prime fault",Unknown
1,201021030,Driver,Male, 38,Serious,1,"1 veh, dvr at fault",European
1,201021030,Passenger,Male, 18,Minor,1,"1 veh, dvr at fault",European
1,201021030,Passenger,Male, 21,Serious,1,"1 veh, dvr at fault",European
2,201021030,Passenger,Male, 21,Minor,1,"1 veh, dvr at fault",European
1,201021030,Passenger,Male, 23,Minor,1,"1 veh, dvr at fault",European
1,201021030,Passenger,Male, 24,Minor,1,"1 veh, dvr at fault",European
1,201021040,Driver,Male, 72,Minor,1,"1 veh, dvr at fault",European
1,201021040,Passenger,Female, 72,Serious,1,"1 veh, dvr at fault",European
1,201021050,Driver,Female, 17,Serious,2,">1 party, dvr prime fault",European
1,201021050,Driver,Male, 31,Not injured,1,">1 party, no dvr fault",European
1,201021059,Other,Male, 52,Serious,1,">1 party, no dvr fault",European
1,201021060,Driver,Female, 27,Serious,1,">1 party, dvr prime fault",European
1,201021060,Driver,Male, 49,Minor,2,">1 party, no dvr fault",European
1,201021063,Driver,Male, 17,Serious,2,">1 party, dvr prime fault",European
1,201021063,Driver,Male, 43,Minor,1,">1 party, no dvr fault",European
1,201021064,Driver,Male, 81,Serious,1,"1 veh, dvr at fault",European
1,201021064,Passenger,Male, 72,Minor,1,"1 veh, dvr at fault",European
1,201021065,Driver,Female, 81,Not injured,2,">1 party, dvr prime fault",European
1,201021065,Other,Male, 53,Serious,1,">1 party, no dvr fault",European
1,201021066,Driver,Male, 41,Serious,2,">1 party, no dvr fault",European
1,201021066,Driver,Male, 49,Not injured,1,">1 party, dvr prime fault",European
1,201021071,Driver,Male, 36,Serious,1,">1 party, dvr part fault",European
1,201021071,Driver,Male, 53,Not injured,2,">1 party, dvr prime fault",European
1,201021075,Driver,Male, 52,Serious,1,"1 veh, dvr at fault",European
1,201021089,Driver,Male, 25,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,201021089,Other,Female, 68,Serious,1,">1 party, dvr part fault",European
1,201021096,Other,Male, 25,Serious,1,">1 party, no dvr fault",European
1,201021097,Driver,Female, 42,Not injured,1,">1 party, no dvr fault",NZ Maori
1,201021099,Driver,Male, 40,Not injured,2,">1 party, dvr prime fault",European
