"meshblockID" "REGC06" "CON06" "MCON06" "AU06" "UA06" "GED02" "MED02" "TA06V2" "WARD06V2" "CB06V2" "TASUB06V2" "urbanRuralGrade" "mainUrbanArea" "code" "urbanRural" "area" "roadLength" "MB01" "AU06D" "UA06D" "TA06" "TA06D" "RC06" "RC06D" "DHB" "DHBD" "population" "X0.4.Years" "X10.14.Years" "X15.19.Years" "X20.24.Years" "X25.29.Years" "X30.34.Years" "X35.39.Years" "X40.44.Years" "X45.49.Years" "X50.54.Years" "X55.59.Years" "X5.9.Years" "X60.64.Years" "X65.Years.and.Over" "Asian.Ethnic.Groups" "European.Ethnic.Groups" "Female" "Male" "Maori.Ethnic.Group" "Median.Age" "MELAA.Ethnic.Groups" "Other.Ethnic.Groups" "Pacific.Peoples..Ethnic.Groups" "Total" "Total.People"
1204511 "04" "0402" "0401" "619702" "510" "004" "7" "999" "99999" "99999" "99999" "Area outside urban/rural profile" "" "Z" NA 72.7746861693465 NA 1204511 "Oceanic-Bay of Plenty Region" "Oceanic-in Region but not in TA" 999 "Area Outside Territorial Authority" 4 "Bay of Plenty Region" 99 "Area outside District Health Board" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1277303 "03" "0310" "0399" "541332" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with moderate urban influence" "" "E" "rural" 11.5399891572235 9.26527788986165 1277300 "Oruanui" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 141 12 15 9 6 6 12 9 21 12 9 9 9 9 9 0 114 72 66 6 35 0 27 3 282 141
1281300 "06" "0602" "0699" "541503" "502" "051" "7" "021" "02102" "02199" "02199" "Highly rural/remote area" "" "G" "rural" 0.899779099813209 NA 1281300 "Taharua" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 6 "Hawke's Bay Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1178100 "04" "0402" "0401" "537900" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.160077125409259 1.24036971709776 NA NA NA NA NA NA NA NA NA 288 18 15 30 15 15 24 18 18 15 27 15 30 12 36 0 117 144 144 144 33 3 33 6 576 267
1178800 "04" "0402" "0401" "538000" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.150519575418611 1.40885554805912 NA NA NA NA NA NA NA NA NA 240 21 18 18 27 21 9 15 15 15 18 15 15 6 30 18 147 129 111 60 31 0 21 6 480 225
1180306 "04" "0402" "0401" "538303" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.125779956574505 1.15682903354103 NA NA NA NA NA NA NA NA NA 273 15 15 12 21 15 9 9 21 15 18 18 12 24 69 3 192 150 123 30 48 6 51 6 546 270
1174603 "04" "0402" "0401" "536508" "507" "052" "7" "023" "02303" "02399" "02399" "Area outside urban/rural profile" "" "Z" NA 0.32375975787931 NA 1174603 "Inlet-Tauranga Harbour" "Inlet-in TA but not in Urban Area" 23 "Tauranga City" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1175701 "04" "0402" "0401" "537601" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0309515161010347 0.300807867677326 NA NA NA NA NA NA NA NA NA 63 9 3 6 6 3 6 3 6 3 6 0 0 0 9 3 42 33 33 12 33 0 9 0 129 63
1180305 "04" "0402" "0401" "538303" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0606048794561484 0.532288093754409 NA NA NA NA NA NA NA NA NA 117 6 9 12 6 6 6 3 6 6 18 9 0 12 24 9 84 57 60 15 50 0 15 0 240 117
1173500 "04" "0402" "0401" "537700" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0277482589510587 0.102874578870268 NA NA NA NA NA NA NA NA NA 57 6 3 9 6 0 3 0 6 6 3 0 3 0 9 0 42 36 21 15 32 0 6 0 114 57
1313200 "04" "0404" "0403" "542422" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0324636451082666 0.372201911689446 1313200 "Whakatane West" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 105 9 12 9 9 6 6 6 9 6 9 6 15 0 6 0 69 63 45 30 25 0 12 0 213 105
1313100 "04" "0404" "0403" "542422" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.160684437297804 0.776358385046432 1313100 "Whakatane West" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 171 12 15 9 9 15 9 12 12 12 12 12 9 12 21 3 114 87 84 36 40 3 24 0 342 162
1310500 "04" "0404" "0403" "542430" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0475996364101741 0.615156150351311 1310500 "Trident" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 96 6 6 3 3 0 6 12 3 3 3 6 9 3 33 0 69 54 42 21 40 0 21 0 192 96
1305907 "04" "0404" "0403" "542440" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0684913144307962 0.531764918917772 1305906 "Allandale-Mokorua" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 114 12 9 6 6 9 12 18 3 9 9 3 6 3 9 3 87 51 66 15 34 0 15 0 225 105
1127901 "03" "0309" "0399" "535232" "502" "051" "4" "019" "01901" "01901" "01999" "Rural area with low urban influence" "" "F" "rural" 5.34141809330755 1.62658137342581 1127901 "Tapapa" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 18 12 12 3 NA 0 3 0 45 21
1310400 "04" "0404" "0403" "542430" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0438606648229473 0.42131477169984 1310400 "Trident" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 105 3 3 6 9 6 6 3 6 6 6 9 3 9 30 0 87 54 51 9 51 0 12 0 210 105
1313300 "04" "0404" "0403" "542422" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0392590609033424 0.321561923632172 1313300 "Whakatane West" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 123 9 15 15 3 3 15 12 9 12 9 3 9 3 6 3 81 57 66 36 32 0 12 0 240 120
1289110 "06" "0602" "0699" "541503" "502" "051" "7" "021" "02104" "02101" "02199" "Highly rural/remote area" "" "G" "rural" 34.6035319190252 NA 1289110 "Taharua" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 6 "Hawke's Bay Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1124600 "03" "0309" "0399" "535100" "501" "051" "4" "019" "01901" "01901" "01999" "Rural area with moderate urban influence" "" "E" "rural" 0.102447786715363 0.84458438649793 1124600 "Tirau" "Rural Centre" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 108 3 3 9 3 6 6 3 6 3 9 15 3 6 33 0 93 57 54 3 55 0 12 3 216 108
1309601 "04" "0404" "0403" "542410" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0551886724932634 0.495289307398576 1309601 "Whakatane North" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 57 0 3 3 3 3 3 3 0 6 9 3 3 3 21 0 39 30 27 12 53 0 9 0 114 54
1300600 "04" "0404" "0403" "542530" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with low urban influence" "" "F" "rural" 10.5231068106877 6.37172205493295 1300600 "Otakiri" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 63 6 6 3 0 6 9 3 6 6 3 3 3 3 9 0 57 27 36 15 34 0 6 0 126 63
1320302 "04" "0404" "0403" "542200" "238" "004" "7" "025" "02501" "02501" "02599" "Independent Urban Area" "" "B" "urban" 0.238343411254064 0.929106338782179 1320302 "Edgecumbe" "Edgecumbe" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 126 12 9 6 3 6 9 9 12 3 12 9 3 9 24 0 90 66 63 33 40 0 24 3 252 123
1300200 "04" "0404" "0403" "542530" "502" "004" "7" "025" "02501" "02501" "02599" "Rural area with low urban influence" "" "F" "rural" 8.35792527472882 6.76345671004198 1300200 "Otakiri" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 114 6 15 6 6 6 6 6 15 6 9 6 15 6 9 0 108 57 57 24 33 3 9 0 231 114
1309602 "04" "0404" "0403" "542410" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0622019142728749 0.477416028878367 1309602 "Whakatane North" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 81 0 9 6 3 0 3 0 3 9 9 6 0 9 30 0 57 45 36 12 57 0 12 0 165 78
1305901 "04" "0404" "0403" "542440" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.117493078191768 0.750136607967199 1305901 "Allandale-Mokorua" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 93 3 9 6 3 3 3 3 6 6 12 9 6 6 15 3 66 51 45 12 46 0 18 0 186 90
1124500 "03" "0309" "0399" "535100" "501" "051" "4" "019" "01901" "01901" "01999" "Rural area with moderate urban influence" "" "E" "rural" 0.0974402405771986 1.53793438178052 1124500 "Tirau" "Rural Centre" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 96 6 6 9 6 3 3 6 6 12 9 6 9 6 12 0 69 48 45 15 42 0 18 6 189 90
1307200 "04" "0404" "0403" "542410" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0700842379787594 0.460605005476004 1307200 "Whakatane North" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 156 15 12 12 9 15 12 12 6 12 6 6 18 9 15 6 81 84 72 75 29 0 12 3 315 147
1304601 "04" "0404" "0403" "542410" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 0.0952730440607873 0.60858212932626 1304601 "Whakatane North" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 39 0 0 0 0 0 0 3 3 0 3 6 0 6 12 3 24 21 15 3 60 0 9 0 78 36
1294103 "04" "0404" "0403" "542514" "104" "012" "7" "025" "02502" "02505" "02599" "Independent Urban Area" "" "B" "urban" 2.23194634741746 4.17646787322205 1294103 "Maraetotara" "Whakatane" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 NA NA NA NA NA 30 12
1331401 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02501" "Rural area with low urban influence" "" "F" "rural" 12.1646564828757 8.06766863343843 1331401 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 87 3 9 9 3 3 3 3 15 12 12 3 6 0 3 3 57 42 48 24 40 0 9 3 177 90
1293501 "03" "0310" "0399" "541320" "502" "051" "4" "021" "02101" "02199" "02199" "Highly rural/remote area" "" "G" "rural" 3.17351140340355 NA 1293501 "Marotiri" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 NA NA NA NA NA 12 6
1259700 "04" "0403" "0402" "538831" "501" "048" "7" "024" "02403" "02499" "02499" "Rural area with low urban influence" "" "F" "rural" 6.0495738275076 16.4837621837711 1259700 "Kaingaroa Forest" "Rural Centre" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 87 18 3 6 6 3 6 3 6 9 3 3 6 9 3 0 27 48 36 66 28 0 0 0 174 75
1292300 "03" "0310" "0399" "541320" "502" "051" "4" "021" "02101" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 30.8491870151125 5.76641451960655 1292300 "Marotiri" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 30 3 3 0 0 3 3 3 3 0 0 0 6 0 3 0 21 12 18 6 29 0 9 0 60 33
1293100 "03" "0310" "0399" "541320" "502" "051" "4" "021" "02101" "02199" "02199" "Rural area with low urban influence" "" "F" "rural" 29.4100190007768 23.8769696294674 1293100 "Marotiri" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 45 3 3 0 3 3 3 3 6 0 6 3 3 6 3 0 36 21 24 6 44 0 6 0 90 45
1331100 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02501" "Rural area with low urban influence" "" "F" "rural" 9.21747416955616 6.94655785654088 1331100 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 42 3 3 0 0 3 3 3 3 3 0 3 3 0 6 0 30 18 21 9 39 0 0 0 81 39
1259900 "04" "0403" "0402" "538831" "501" "048" "7" "024" "02403" "02499" "02499" "Rural area with moderate urban influence" "" "E" "rural" 2.85888861918007 4.5987416391351 1259900 "Kaingaroa Forest" "Rural Centre" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 114 12 18 9 6 9 12 6 6 3 6 6 18 6 6 0 21 51 63 96 20 0 3 3 228 105
1206910 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0644769747919263 0.75356194674405 NA NA NA NA NA NA NA NA NA 36 6 3 3 0 0 3 3 3 3 0 6 0 0 3 0 30 21 15 6 38 0 3 3 66 33
1204815 "04" "0402" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0252029647897105 0.145341689760917 NA NA NA NA NA NA NA NA NA 69 3 9 9 6 6 3 9 6 6 6 0 3 3 6 0 63 33 39 15 34 0 6 0 141 69
1174100 "04" "0402" "0401" "537700" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.034822079784192 0.508428827265897 NA NA NA NA NA NA NA NA NA 144 15 18 12 9 6 9 9 9 3 9 3 18 9 12 0 60 75 69 96 24 0 3 6 288 141
1206908 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0364449592161349 0.500687209436187 NA NA NA NA NA NA NA NA NA 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 9 NA NA NA NA NA 30 15
1206402 "04" "0401" "0401" "536642" "502" "004" "7" "022" "02203" "02299" "02299" "Rural area with high urban influence" "" "D" "rural" 6.15811988206248 7.92418531999909 1206402 "Upper Papamoa" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 201 15 18 12 6 6 12 15 18 12 18 21 18 12 21 3 108 111 90 78 39 0 27 6 405 183
1204814 "04" "0402" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0241808866343602 0.246639621915941 NA NA NA NA NA NA NA NA NA 63 6 6 3 3 0 6 6 6 3 6 3 9 0 6 0 42 36 30 9 34 0 9 0 126 57
1172700 "04" "0402" "0401" "537500" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0499240468557569 0.459004728397518 NA NA NA NA NA NA NA NA NA 117 9 3 21 6 9 9 6 12 9 9 9 6 3 9 0 93 60 60 18 32 3 12 3 240 114
1174702 "04" "0402" "0401" "537601" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.115377361792877 0.339467121702281 NA NA NA NA NA NA NA NA NA 42 3 3 3 3 0 3 0 3 3 3 0 3 3 6 6 18 21 18 18 26 0 0 3 84 42
1204816 "04" "0401" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0614365166596894 0.855956511411838 NA NA NA NA NA NA NA NA NA 126 12 9 6 6 9 15 9 9 9 9 6 15 6 3 0 90 69 57 21 31 0 24 0 252 123
1178300 "04" "0402" "0401" "538000" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.117566590799835 0.434102444283113 NA NA NA NA NA NA NA NA NA 153 6 15 12 6 12 9 3 9 3 18 12 3 9 36 3 87 81 72 54 50 0 12 3 303 141
1204707 "04" "0402" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.159050268773762 0.895971765691991 NA NA NA NA NA NA NA NA NA 228 21 21 24 15 9 18 24 24 9 24 9 12 9 12 0 147 111 117 36 33 0 54 15 453 216
1170100 "04" "0402" "0401" "538102" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.124783318139517 0.491841839077905 NA NA NA NA NA NA NA NA NA 138 6 21 9 9 0 9 12 12 12 15 9 12 3 9 0 81 75 60 45 35 0 9 6 270 123
1204713 "04" "0402" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0353494531018076 0.483405922105612 NA NA NA NA NA NA NA NA NA 138 15 12 12 12 6 15 12 12 12 3 6 6 3 0 18 93 81 57 45 29 0 21 3 276 135
1179302 "04" "0402" "0401" "538000" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0489778864725927 0.704624886557014 NA NA NA NA NA NA NA NA NA 102 6 9 6 6 3 6 6 9 6 12 6 3 6 21 0 78 57 48 30 45 3 6 0 207 102
1190805 "04" "0402" "0401" "536513" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0371969707367238 0.638653707774184 NA NA NA NA NA NA NA NA NA 81 3 3 6 0 0 6 3 9 6 9 6 3 6 18 0 75 45 36 3 48 0 6 0 162 81
1169600 "04" "0402" "0401" "538101" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0345889266048363 0.430502998040633 NA NA NA NA NA NA NA NA NA 195 27 15 15 18 18 9 9 9 15 6 6 30 6 9 18 87 117 81 81 22 0 3 18 393 183
1178400 "04" "0402" "0401" "538000" "009" "004" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0943999823864634 0.338978281821317 NA NA NA NA NA NA NA NA NA 186 15 6 12 6 9 6 6 6 9 24 27 3 18 36 0 141 102 84 24 52 0 33 0 372 180
1172100 "04" "0402" "0401" "537500" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0756052762205769 0.891958405725403 NA NA NA NA NA NA NA NA NA 180 18 12 15 12 15 12 15 21 6 9 3 18 9 15 3 90 96 87 48 30 0 24 12 366 156
1168501 "04" "0402" "0401" "538102" "009" "052" "7" "023" "02303" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0785544388176317 0.916489273981991 NA NA NA NA NA NA NA NA NA 168 6 3 15 15 12 9 12 12 18 9 15 3 6 36 6 117 81 87 27 44 3 21 6 339 162
1204714 "04" "0402" "0401" "536202" "009" "004" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0411607924389921 0.228571779320669 NA NA NA NA NA NA NA NA NA 141 9 15 12 9 15 12 12 6 12 12 6 9 3 12 9 87 69 72 15 32 0 12 9 279 126
1322201 "04" "0404" "0403" "542530" "502" "004" "7" "025" "02501" "02501" "02599" "Highly rural/remote area" "" "G" "rural" 1.08962616205067 NA 1322201 "Otakiri" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 NA NA NA NA NA 12 6
1127200 "03" "0309" "0399" "535232" "502" "051" "4" "019" "01901" "01901" "01999" "Rural area with low urban influence" "" "F" "rural" 9.60322045269055 4.10379474836281 1127200 "Tapapa" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 87 9 6 9 3 3 6 9 6 6 6 3 9 0 12 0 66 42 42 15 34 0 3 6 174 81
1127002 "03" "0309" "0399" "535232" "502" "051" "4" "019" "01901" "01901" "01999" "Rural area with low urban influence" "" "F" "rural" 7.29291772662755 4.7424766145516 1127002 "Tapapa" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 72 6 9 6 3 0 6 6 9 9 3 3 6 3 3 0 48 39 36 0 35 0 12 0 144 60
1250401 "04" "0403" "0402" "538820" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with high urban influence" "" "D" "rural" 16.4368671267711 3.40807414196966 1250401 "Tikitere" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 NA NA NA NA NA 24 12
1250300 "04" "0403" "0402" "538811" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with moderate urban influence" "" "E" "rural" 35.346031139221 15.074350995055 1250300 "Hamurana" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 141 15 12 9 3 6 9 12 15 15 12 3 18 6 3 0 102 66 75 9 35 3 30 0 282 138
1250900 "04" "0403" "0402" "538820" "502" "048" "7" "024" "02401" "02499" "02499" "Rural area with moderate urban influence" "" "E" "rural" 20.0642757312693 8.39651598173981 1250900 "Tikitere" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 4 "Bay of Plenty Region" 6 "Lakes" 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 12 NA NA NA NA NA 36 15
1262700 "03" "0310" "0399" "538850" "502" "048" "7" "024" "02404" "02499" "02499" "Rural area with moderate urban influence" "" "E" "rural" 52.9421709374671 23.1610804428412 1262700 "Ngakuru" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 3 "Waikato Region" 6 "Lakes" 63 3 3 6 3 3 3 3 6 3 12 12 6 3 0 3 45 27 36 6 42 0 15 3 126 63
1290500 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0256032220167577 0.300228558301501 1290500 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 39 0 3 3 9 0 0 0 3 0 0 6 3 3 12 0 18 21 18 21 44 0 6 3 78 33
1330800 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02501" "Rural area with low urban influence" "" "F" "rural" 10.2603309027477 6.15039452543257 1330800 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 60 3 6 6 3 6 0 6 3 9 3 0 9 0 6 0 51 21 39 9 30 0 3 0 123 60
1260202 "03" "0310" "0399" "538841" "502" "048" "7" "024" "02403" "02499" "02499" "Highly rural/remote area" "" "G" "rural" 2.03897786865292 4.45561262249273 1260202 "Golden Springs" "Rural (Incl.some Off Shore Islands)" 24 "Rotorua District" 3 "Waikato Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1353002 "05" "0599" "0599" "543601" "502" "012" "1" "028" "02802" "02899" "02899" "Highly rural/remote area" "" "G" "rural" 13.9373330601713 5.0316609278084 1353002 "Tarndale-Rakauroa" "Rural (Incl.some Off Shore Islands)" 28 "Gisborne District" 5 "Gisborne Region" 8 "Tairawhiti" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6
1290400 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0289077430150382 0.252536911904013 1290400 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 42 0 0 3 3 0 0 3 3 3 9 6 0 3 12 3 24 24 18 15 54 0 6 3 84 42
1290700 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0287864626576754 0.374263060583526 1290700 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 12 NA NA NA NA NA 54 21
1290600 "03" "0310" "0399" "540900" "236" "051" "4" "021" "02101" "02199" "02199" "Independent Urban Area" "" "B" "urban" 0.0179667276609014 NA 1290600 "Mangakino" "Mangakino" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 15 12 15 12 NA 0 3 0 57 30
1151901 "03" "0309" "0399" "535212" "102" "051" "4" "019" "01903" "01999" "01999" "Independent Urban Area" "" "B" "urban" 0.873496009367598 1.61045101281782 1151901 "Kinleith" "Tokoroa" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 NA NA NA NA NA 18 9
