id,urbanity
201103630,Openroad
201103637,Openroad
201103638,Urban
201103643,Openroad
201103644,Openroad
201103645,Urban
201103646,Openroad
201103647,Urban
201103648,Openroad
201103649,Urban
201103650,Openroad
201103651,Openroad
201103652,Openroad
201103653,Openroad
201103660,Urban
201103664,Urban
201103668,Openroad
201103669,Openroad
201103670,Urban
201103674,Urban
201103675,Openroad
201103676,Urban
201103679,Openroad
201103680,Urban
201103681,Urban
201103682,Openroad
201103683,Openroad
201103684,Urban
201103685,Openroad
201103686,Openroad
201103689,Urban
201103690,Openroad
201103691,Openroad
201103701,Openroad
201103702,Openroad
201103703,Openroad
201103704,Openroad
201103705,Openroad
201103709,Urban
201103712,Urban
201103714,Openroad
201103715,Urban
201103716,Openroad
201103721,Urban
201103722,Urban
201103723,Urban
201103724,Urban
201103725,Urban
201103726,Openroad
201103727,Openroad
201103728,Openroad
201103729,Openroad
201103730,Openroad
201103731,Urban
201103759,Urban
201103762,Openroad
201103763,Urban
201103764,Urban
201103772,Openroad
201103773,Openroad
201103774,Openroad
201103775,Urban
201103776,Openroad
201103777,Urban
201103781,Urban
201103782,Urban
201103783,Openroad
201103785,Openroad
201103788,Urban
201103789,Urban
201103790,Openroad
201103791,Urban
201103792,Openroad
201103793,Openroad
201103794,Urban
201103795,Urban
201103796,Urban
201103808,Urban
201103925,Openroad
201103926,Urban
201103927,Urban
201103928,Openroad
201103929,Openroad
201103930,Urban
201103931,Urban
201103932,Urban
201103933,Urban
201103934,Openroad
201103937,Openroad
201103938,Openroad
201103939,Openroad
201103940,Openroad
201103941,Openroad
201103942,Openroad
201103943,Openroad
201103945,Openroad
201103947,Urban
201103948,Openroad
201103951,Urban
201103953,Urban
201103954,Urban
201103955,Urban
201103956,Urban
201103958,Openroad
201103959,Urban
201103966,Openroad
201103999,Openroad
201104030,Urban
201104037,Openroad
201104038,Urban
201104041,Urban
201104043,Urban
201104050,Urban
201104051,Openroad
201104052,Openroad
201104405,Openroad
201104406,Urban
201104409,Openroad
201104420,Openroad
201104421,Openroad
201104422,Urban
201104423,Urban
201104424,Urban
201104425,Urban
201104426,Urban
201104427,Urban
201104428,Urban
201104429,Urban
201104430,Urban
201104431,Urban
201104434,Openroad
201104435,Urban
201104436,Urban
201104437,Urban
201104438,Openroad
201104439,Openroad
201104440,Urban
201104441,Urban
201104442,Urban
201104443,Openroad
201104445,Openroad
201104456,Openroad
201104458,Urban
201104473,Openroad
201104476,Urban
201104488,Openroad
201104491,Urban
201104492,Openroad
201104493,Openroad
201104494,Openroad
201104495,Urban
201104496,Openroad
201104497,Urban
201104498,Openroad
201104499,Openroad
201104500,Urban
201104501,Urban
201104502,Openroad
201104507,Openroad
201104508,Openroad
201104509,Urban
201104515,Openroad
201104516,Urban
201104517,Openroad
201104518,Openroad
201104519,Openroad
201104520,Urban
201104521,Urban
201104522,Urban
201104528,Openroad
201104529,Urban
201104530,Openroad
201104531,Openroad
201104532,Urban
201104533,Openroad
201104541,Openroad
201104542,Openroad
201104548,Openroad
201104549,Urban
201104550,Openroad
201104551,Openroad
201104552,Openroad
201104565,Urban
201104566,Urban
201104567,Urban
201104570,Openroad
201104571,Urban
201104572,Openroad
201104576,Urban
201104577,Urban
201104578,Urban
201104590,Openroad
201104591,Openroad
201104593,Openroad
201104594,Urban
201104596,Urban
201104597,Urban
201104599,Urban
201104604,Urban
201104605,Urban
201104606,Urban
201104607,Openroad
201104608,Urban
201104610,Openroad
201104612,Openroad
201104613,Openroad
201104614,Urban
201104615,Urban
201104616,Openroad
201104617,Urban
201104618,Openroad
201104619,Openroad
201104620,Openroad
201104621,Openroad
201104622,Urban
201104623,Openroad
201104624,Urban
201104625,Urban
201104626,Urban
201104634,Openroad
201104638,Openroad
201104639,Urban
201104640,Openroad
201104641,Urban
201104643,Openroad
201104644,Openroad
201104645,Urban
201104652,Urban
201104656,Urban
201104660,Openroad
201104661,Openroad
201104662,Urban
201104667,Urban
201104668,Urban
201104669,Openroad
201104670,Openroad
201104671,Urban
201104675,Urban
201104676,Openroad
201104684,Urban
201104689,Urban
201104695,Urban
201104696,Openroad
201104697,Openroad
201104698,Urban
201104699,Urban
201104700,Urban
201104701,Openroad
201104702,Urban
201104703,Urban
201104704,Openroad
201104705,Urban
201104706,Urban
201104707,Openroad
201104708,Openroad
201104709,Openroad
201104710,Urban
201104711,Openroad
201104712,Openroad
201104716,Openroad
201104717,Openroad
201104725,Openroad
201104728,Urban
201104729,Openroad
201104730,Urban
201104731,Openroad
201104732,Urban
201104733,Urban
201104734,Urban
201104735,Urban
201104738,Urban
201104740,Urban
201104741,Openroad
201104743,Urban
201104744,Urban
201104745,Urban
201104746,Urban
201104747,Urban
201104748,Openroad
201104749,Openroad
201104750,Urban
201104751,Openroad
201104752,Openroad
201104753,Openroad
201104755,Urban
201104756,Openroad
201104757,Urban
201104758,Openroad
201104772,Urban
201104774,Urban
201104775,Openroad
201104776,Urban
201104780,Urban
201104781,Openroad
201104786,Urban
201104787,Openroad
201104788,Openroad
201104789,Openroad
201104790,Urban
201104791,Openroad
201104792,Openroad
201104793,Urban
201104794,Openroad
201104795,Urban
201104796,Openroad
201104797,Openroad
201104798,Openroad
201104813,Openroad
201104815,Openroad
201105025,Openroad
201105034,Openroad
201105633,Openroad
201105634,Openroad
201105635,Urban
201105636,Urban
201105637,Openroad
201105638,Openroad
201105639,Openroad
201105640,Urban
201105641,Openroad
201105659,Urban
201105676,Urban
201105678,Urban
201105679,Openroad
201105680,Urban
201105681,Openroad
201105682,Urban
201105683,Openroad
201105684,Openroad
201105685,Urban
201105686,Openroad
201105687,Openroad
201105688,Urban
201105689,Openroad
201105690,Openroad
201105691,Openroad
201105692,Urban
201105693,Urban
201105694,Urban
201105695,Urban
201105696,Openroad
201105697,Urban
201105698,Openroad
201105699,Urban
201105702,Openroad
201105703,Urban
201105704,Urban
201105705,Urban
201105706,Openroad
201105707,Urban
201105710,Openroad
201105711,Urban
201105712,Openroad
201105713,Urban
201105723,Openroad
201105725,Urban
201105726,Openroad
201105727,Openroad
201105743,Openroad
201105744,Urban
201105745,Openroad
201105752,Openroad
201105763,Urban
201105959,Openroad
201106039,Openroad
201130010,NA
201130012,NA
201130013,NA
201130016,NA
201130017,NA
201130018,NA
201130019,NA
201130020,NA
201130024,NA
201130025,NA
201130026,NA
201130027,NA
201130028,NA
201130029,NA
201130030,NA
201130031,NA
201130033,NA
201130034,NA
201130035,NA
201130036,NA
201130037,NA
201130038,NA
201130039,NA
201130040,NA
201130041,NA
201130042,NA
201130043,NA
201130044,NA
201130053,NA
201130080,NA
201130081,NA
201130085,NA
201130086,NA
201130087,NA
201130088,NA
201130089,NA
201130090,NA
201130091,NA
201130092,NA
201130093,NA
201130094,NA
201130095,NA
201130096,NA
201130097,NA
201130098,NA
201130099,NA
201130333,NA
201130392,NA
201130393,NA
201130394,NA
201130395,NA
201130412,NA
201130470,NA
201130471,NA
201130472,NA
201130473,NA
201130475,NA
201130476,NA
201130477,NA
201130478,NA
201130552,NA
201130571,NA
201130572,NA
201130573,NA
201130574,NA
201130575,NA
201130576,NA
201130577,NA
201130578,NA
201130579,NA
201130580,NA
201130581,NA
201130681,NA
201130682,NA
201130683,NA
201130685,NA
201130706,NA
201130707,NA
201130708,NA
201130709,NA
201130710,NA
201130711,NA
201130712,NA
201130713,NA
201130715,NA
201130716,NA
201130717,NA
201130720,NA
201130722,NA
201130723,NA
201130724,NA
201130725,NA
201130726,NA
201130832,NA
201130833,NA
201130834,NA
201130840,NA
201130841,NA
201130853,NA
201130854,NA
201130855,NA
201130856,NA
201130857,NA
201130858,NA
201130859,NA
201130860,NA
201130861,NA
201130868,NA
201130869,NA
201130870,NA
201130871,NA
201130889,NA
201130911,NA
201130920,NA
201130922,NA
201130923,NA
201130924,NA
201130925,NA
201130940,NA
201130950,NA
201130957,NA
201131010,NA
201131011,NA
201131012,NA
201131013,NA
201131014,NA
201131015,NA
201131016,NA
201131017,NA
201131018,NA
201131019,NA
201131020,NA
201131022,NA
201131032,NA
201131041,NA
201131042,NA
201131043,NA
201131044,NA
201131064,NA
201131065,NA
201131066,NA
201131067,NA
201131068,NA
201131201,NA
201131202,NA
201131203,NA
201131204,NA
201131206,NA
201131209,NA
201131210,NA
201131211,NA
201131212,NA
201131213,NA
201131219,NA
201131220,NA
201131280,NA
201131290,NA
201131293,NA
201131294,NA
201131401,NA
201131402,NA
201131403,NA
201131404,NA
201131413,NA
201131414,NA
201131415,NA
201131416,NA
201131417,NA
201131418,NA
201131419,NA
201131420,NA
201131425,NA
201131426,NA
201131432,NA
201131433,NA
201131434,NA
201131435,NA
201131436,NA
201131437,NA
201131438,NA
201131439,NA
201131440,NA
201131441,NA
201131442,NA
201131443,NA
201131447,NA
201131450,NA
201131451,NA
201131452,NA
201131453,NA
201131454,NA
201131455,NA
201131462,NA
201131463,NA
201131464,NA
201131465,NA
201131483,NA
201131484,NA
201131485,NA
201131486,NA
201131487,NA
201131488,NA
201131489,NA
201131490,NA
201131491,NA
201131492,NA
201131493,NA
201131494,NA
201131495,NA
201131496,NA
201131499,NA
201131557,NA
201131574,NA
201131576,NA
201131578,NA
201131709,NA
201131890,NA
201132000,NA
201132001,NA
201132002,NA
201132003,NA
201132004,NA
201132005,NA
201132006,NA
201132007,NA
201132008,NA
201132013,NA
201132014,NA
201132015,NA
201132019,NA
201132020,NA
201132021,NA
201132050,NA
201132051,NA
201132052,NA
201132053,NA
201132054,NA
201132055,NA
201132056,NA
201132064,NA
201132065,NA
201132066,NA
201132067,NA
201132068,NA
201132069,NA
201132070,NA
201132071,NA
201132072,NA
201132073,NA
201132074,NA
201132075,NA
201132076,NA
201132077,NA
201132078,NA
201132079,NA
201132080,NA
201132081,NA
201132082,NA
201132083,NA
201132093,NA
201132094,NA
201132095,NA
201132096,NA
201132391,NA
201132427,NA
201132428,NA
201132429,NA
201132430,NA
201132431,NA
201132432,NA
201132433,NA
201132434,NA
201132444,NA
201132445,NA
201132446,NA
201132447,NA
201132448,NA
201132449,NA
201132450,NA
201132451,NA
201132452,NA
201132453,NA
201132460,NA
201132462,NA
201132465,NA
201132468,NA
201132469,NA
201132470,NA
201132471,NA
201132472,NA
201132473,NA
201132474,NA
201132475,NA
201132492,NA
201132494,NA
201132495,NA
201132496,NA
201132500,NA
201132501,NA
201132502,NA
201132511,NA
201132512,NA
201132513,NA
201132514,NA
201132515,NA
201132516,NA
201132517,NA
201132518,NA
201132519,NA
201132520,NA
201132521,NA
201132522,NA
201132530,NA
201132535,NA
201132536,NA
201132545,NA
201132546,NA
201132547,NA
201132548,NA
201132549,NA
201132550,NA
201132551,NA
201132552,NA
201132553,NA
201132554,NA
201132555,NA
201132557,NA
201132558,NA
201132559,NA
201132560,NA
201132561,NA
201132562,NA
201132563,NA
201132564,NA
201132565,NA
201132566,NA
201132567,NA
201132584,NA
201132585,NA
201132586,NA
201132587,NA
201132588,NA
201132589,NA
201132590,NA
201132591,NA
201132592,NA
201132593,NA
201132595,NA
201132596,NA
201132597,NA
201133206,NA
201133207,NA
201133208,NA
201133209,NA
201133210,NA
201133211,NA
201133212,NA
201133213,NA
201133217,NA
201133218,NA
201133221,NA
201133222,NA
201133223,NA
201133224,NA
201133225,NA
201133226,NA
201133227,NA
201133228,NA
201133229,NA
201133230,NA
201133231,NA
201133233,NA
201133234,NA
201133235,NA
201133236,NA
201133237,NA
201133238,NA
201133239,NA
201133240,NA
201133241,NA
201133242,NA
201133243,NA
201133244,NA
201133245,NA
201133246,NA
201133247,NA
201133248,NA
201133249,NA
201133301,NA
201133302,NA
201133303,NA
201133304,NA
201133305,NA
201133306,NA
201133307,NA
201133308,NA
201133321,NA
201133324,NA
201133325,NA
201133326,NA
201133327,NA
201133328,NA
201133329,NA
201133330,NA
201133331,NA
201133332,NA
201133333,NA
201133360,NA
201133366,NA
201133367,NA
201133368,NA
201133369,NA
201133370,NA
201133371,NA
201133372,NA
201133373,NA
201133374,NA
201133375,NA
201133376,NA
201133377,NA
201133378,NA
201133379,NA
201133380,NA
201133381,NA
201133382,NA
201133383,NA
201133384,NA
201133385,NA
201133386,NA
201133387,NA
201133388,NA
201133390,NA
201133391,NA
201133392,NA
201133393,NA
201133394,NA
201133395,NA
201133396,NA
201133397,NA
201133398,NA
201133399,NA
201134026,NA
201134027,NA
201134028,NA
201134029,NA
201134125,NA
201134126,NA
201134127,NA
201134128,NA
201134130,NA
201134131,NA
201134132,NA
201134133,NA
201134134,NA
201134191,NA
201134192,NA
201134194,NA
201134195,NA
201134202,NA
201134203,NA
201134204,NA
201134205,NA
201134206,NA
201134207,NA
201134209,NA
201134210,NA
201134211,NA
201134212,NA
201134213,NA
201134214,NA
201134215,NA
201134217,NA
201134218,NA
201134219,NA
201134220,NA
201134221,NA
201134222,NA
201134223,NA
201134224,NA
201134226,NA
201134227,NA
201134228,NA
201134456,NA
201134458,NA
201134459,NA
201134460,NA
201134495,NA
201134497,NA
201134502,NA
201134503,NA
201134506,NA
201134535,NA
201134539,NA
201134540,NA
201134541,NA
201134544,NA
201134545,NA
201134546,NA
201134547,NA
201134593,NA
201134594,NA
201134595,NA
201134596,NA
201134597,NA
201134598,NA
201134600,NA
201134613,NA
201134614,NA
201134615,NA
201134616,NA
201134617,NA
201134618,NA
201134619,NA
201134620,NA
201134627,NA
201134628,NA
201134629,NA
201134630,NA
201134631,NA
201134632,NA
201134633,NA
201134634,NA
201134649,NA
201134651,NA
201134652,NA
201134653,NA
201134655,NA
201134707,NA
201134711,NA
201134712,NA
201134713,NA
201134714,NA
201134715,NA
201134716,NA
201134717,NA
201134718,NA
201134719,NA
201134720,NA
201134721,NA
201134722,NA
201134723,NA
201134724,NA
201134725,NA
201134726,NA
201134727,NA
201134728,NA
201134729,NA
201134730,NA
201134731,NA
201134732,NA
201134733,NA
201134734,NA
201134735,NA
201134736,NA
201134737,NA
201134738,NA
201134740,NA
201134741,NA
201134742,NA
201134743,NA
201134744,NA
201134745,NA
201134746,NA
201134747,NA
201134748,NA
201134749,NA
201134750,NA
201134751,NA
201134753,NA
201134754,NA
201134755,NA
201134756,NA
201134757,NA
201134758,NA
201134759,NA
201134760,NA
201134762,NA
201134763,NA
201134764,NA
201134765,NA
201134766,NA
201134767,NA
201134768,NA
201134769,NA
201134770,NA
201134771,NA
201134772,NA
201134773,NA
201134774,NA
201134775,NA
201134776,NA
201134777,NA
201134792,NA
201134793,NA
201134794,NA
201134795,NA
201134796,NA
201134797,NA
201134798,NA
201134799,NA
201134800,NA
201134801,NA
201134802,NA
201134803,NA
201134935,NA
201134956,NA
201134957,NA
201134958,NA
201134959,NA
201134960,NA
201134961,NA
201134962,NA
201134963,NA
201134964,NA
201134965,NA
201134966,NA
201134973,NA
201134975,NA
201134976,NA
201134977,NA
201134978,NA
201134979,NA
201134980,NA
201134981,NA
201134982,NA
201134983,NA
201134984,NA
201134985,NA
201134986,NA
201134987,NA
201134988,NA
201134989,NA
201134990,NA
201134991,NA
201134992,NA
201134993,NA
201134994,NA
201134995,NA
201134996,NA
201134997,NA
201135001,NA
201135004,NA
201135029,NA
201135030,NA
201135031,NA
201135032,NA
201135033,NA
201135034,NA
201135035,NA
201135036,NA
201135037,NA
201135043,NA
201135044,NA
201135045,NA
201135046,NA
201135048,NA
201135049,NA
201135050,NA
201135051,NA
201135052,NA
201135053,NA
201135054,NA
201135055,NA
201135056,NA
201135057,NA
201135058,NA
201135059,NA
201135060,NA
201135061,NA
201135062,NA
201135063,NA
201135064,NA
201135065,NA
201135066,NA
201135067,NA
201135071,NA
201135072,NA
201135073,NA
201135074,NA
201135075,NA
201135076,NA
201135077,NA
201135078,NA
201135079,NA
201135084,NA
201135085,NA
201135086,NA
201135087,NA
201135088,NA
